,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
62,11,3,0,1,0,-1,15,0,11,3,0,1,0,-1,0,3,9,4,0,-2,0,1,-3,3,12,-1,-2,-2,0,4,1,3,11,-1,-1,-2,0,2,-2,3,12,1,-2,-2,0,1,-2,3,9,3,-1,-2,0,-1,-1,3,12,0,-1,-2,0,-1,-2,3
63,9,7,0,1,0,11,12,0,9,11,0,1,0,13,13,0,9,4,0,-2,0,11,8,3,11,1,0,-2,0,6,7,3,9,3,0,-2,0,7,7,3,10,0,-1,-2,0,10,8,3,10,-1,-1,-2,0,7,7,3,9,3,-1,-2,0,10,8,3
64,9,6,1,0,0,7,12,0,10,3,1,0,0,13,13,0,10,-1,0,-3,0,12,8,2,8,5,0,-3,0,11,10,2,8,4,0,-3,0,10,7,3,8,5,0,-3,0,6,6,3,8,4,0,-3,1,31,45,3,8,5,0,-3,0,10,7,3
65,16,9,1,1,0,11,9,0,17,6,1,1,0,14,10,0,17,5,1,-2,0,12,7,3,15,6,1,-2,0,12,7,3,16,10,1,-2,0,11,4,3,17,4,1,-2,0,10,39,4,13,6,0,-2,0,10,5,3,14,8,0,-2,0,9,4,3
66,15,11,1,2,0,13,11,0,11,0,2,1,0,13,11,0,9,7,2,-2,0,9,8,3,10,9,1,-2,0,22,24,3,30,18,4,2,0,7,5,3,11,1,1,-2,0,6,5,3,9,5,1,-2,0,7,5,3,10,3,1,-2,0,6,5,3
67,10,-2,0,0,0,13,20,0,8,7,0,0,0,5,14,0,12,16,1,-3,2,11,20,4,24,23,1,-3,0,-2,-2,3,9,0,1,-3,0,6,0,3,9,-2,1,-3,0,-2,-2,3,8,8,1,-3,0,6,0,3,9,-2,1,-3,0,-2,-2,3
68,7,10,0,0,0,10,8,0,7,5,0,-3,0,10,9,0,8,10,-1,-3,0,6,3,3,8,10,-2,-3,0,3,5,3,7,5,-1,-3,0,8,6,3,8,6,-1,-3,0,6,4,3,7,5,-1,-3,0,6,3,3,8,6,-1,-3,0,6,4,3
69,9,3,0,2,0,4,1,0,9,10,0,1,0,7,4,0,7,4,0,-2,0,4,1,3,10,0,0,-1,0,2,-2,3,10,1,0,-1,0,4,-3,3,7,3,0,-3,1,24,35,3,6,3,0,-3,0,4,-3,3,7,3,0,-3,0,0,-3,3
70,7,7,0,8,0,4,11,0,7,8,0,8,0,12,14,0,5,9,0,3,0,11,11,3,9,12,0,5,0,11,11,3,6,10,-2,5,0,5,10,3,13,0,3,2,0,11,9,3,4,12,3,0,0,3,7,3,4,3,1,6,0,3,8,3
71,16,9,1,1,0,1,11,0,17,5,1,1,0,4,0,3,17,7,0,-2,0,1,-4,3,14,7,0,-2,0,-2,-1,3,14,7,0,-2,0,2,-2,3,15,8,0,-2,0,-4,-4,3,14,7,0,-2,0,-3,-3,3,14,11,0,-2,0,-4,-4,3
72,13,-5,1,4,0,2,1,0,14,1,0,4,0,3,1,0,13,7,0,0,0,-4,-3,3,13,-1,0,0,0,0,-3,3,14,1,0,0,0,-4,-4,3,11,3,0,-1,0,0,-3,3,11,4,0,-1,0,-4,-4,3,13,-1,0,0,0,0,-3,3
73,13,-4,0,4,0,9,10,0,11,2,0,3,0,10,10,0,10,2,0,0,0,6,7,3,13,-4,0,0,0,6,4,3,11,2,0,-1,0,13,6,3,11,3,0,-1,0,5,4,3,10,0,0,-1,0,13,6,3,9,1,0,-1,0,5,4,3
74,9,7,0,0,0,6,13,0,9,9,0,0,0,7,13,0,9,9,0,-3,0,10,11,3,10,-1,-1,-3,0,8,7,3,9,9,-1,-3,0,10,9,3,10,-1,-1,-3,0,2,7,3,9,4,-1,-3,0,10,9,3,10,-1,-1,-3,0,2,7,3
75,7,4,0,0,0,12,6,0,10,0,0,0,0,11,5,0,8,3,-1,-3,0,10,4,3,10,-1,-2,-3,0,13,5,3,10,0,-1,-3,0,8,1,3,7,3,-1,-3,0,10,2,3,6,4,-1,-3,0,10,2,3,8,5,-1,-3,0,8,2,3
76,15,-1,0,3,0,12,11,0,13,4,0,2,0,13,11,0,13,3,0,-1,0,9,9,3,12,4,0,-1,0,12,7,3,13,4,0,-2,0,11,7,3,13,5,0,-2,0,10,5,3,14,6,0,-2,0,11,8,3,13,5,0,-2,0,12,8,3
77,9,3,0,0,0,12,12,0,10,0,0,0,0,5,9,0,10,1,-1,-3,0,10,5,3,9,-1,-1,-3,0,5,8,3,8,2,-2,-3,0,4,5,3,10,-1,-1,-3,0,8,4,3,7,5,-1,-3,0,3,6,3,7,4,-1,-3,0,8,4,3
78,14,6,1,1,0,15,1,0,13,2,1,1,0,14,0,0,13,2,1,-2,0,10,-6,3,16,2,0,-2,0,10,-5,3,16,0,0,-2,0,8,-6,3,13,2,0,-2,0,9,-6,3,13,5,0,-2,0,8,-6,3,13,5,0,-2,0,9,-6,3
79,12,3,0,1,0,15,5,0,10,9,0,0,0,15,5,0,10,9,0,-2,0,12,2,3,11,2,0,-3,0,21,19,3,10,9,0,-3,0,11,-1,3,11,-1,0,-3,0,9,-1,3,10,4,0,-3,0,9,-1,3,11,15,2,0,0,9,-1,3
80,8,6,0,2,0,14,11,0,8,5,0,2,0,17,10,0,8,3,0,-1,0,13,8,3,10,0,-1,-1,0,13,8,3,8,2,-2,-1,0,15,6,3,11,-2,-1,-1,0,14,4,3,9,5,-1,-1,0,13,6,3,8,2,-1,-1,0,11,6,3
81,14,-2,3,-2,0,10,16,0,1,3,4,0,0,11,15,0,-1,0,5,-4,0,10,12,3,4,9,3,3,0,9,9,3,4,7,2,-3,0,13,8,3,4,1,2,0,0,8,10,3,6,-2,3,-2,0,13,8,3,2,2,-1,0,0,20,27,3
82,11,3,0,2,0,7,11,0,12,0,0,2,0,11,8,0,11,7,0,-2,0,9,5,3,11,-1,0,-2,0,10,5,3,12,0,0,-2,0,3,6,3,11,-1,0,-2,0,8,5,3,9,3,0,-3,0,8,5,3,9,3,0,-3,0,8,5,3
83,13,8,0,2,0,18,18,0,13,2,0,1,0,29,34,0,15,-1,0,0,0,15,15,3,13,2,0,-2,0,15,12,3,16,-1,0,-1,0,11,12,3,13,2,0,-2,0,12,12,3,16,-1,0,-1,0,11,12,3,13,2,0,-2,0,12,12,3
84,11,-2,0,3,0,17,12,0,8,6,0,2,0,16,13,0,8,3,0,-1,0,12,9,3,9,5,0,-1,0,14,10,3,8,2,0,-2,0,14,9,3,9,4,0,-2,0,14,11,3,11,-2,0,-1,0,12,7,3,11,-1,0,-1,0,11,6,3
85,10,5,0,2,0,10,9,0,12,-3,0,2,0,12,9,0,11,5,0,0,0,9,7,3,10,0,0,0,0,10,7,3,10,5,1,-1,0,9,7,3,10,4,1,-1,0,9,8,3,10,5,1,-1,0,10,7,3,11,-4,1,-1,0,11,7,3
