,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
72,7,6,0,1,0,3,11,0,8,9,0,-2,0,5,9,3,8,2,0,-1,0,0,-4,3,8,3,0,-2,0,2,-4,3,8,2,0,-2,0,0,-4,3,6,5,0,-3,0,2,-4,3,8,2,0,-2,0,0,-4,3,6,5,0,-3,0,2,-4,3
73,9,7,0,0,0,-1,4,0,10,4,0,-2,0,-1,-2,3,9,3,0,-3,0,0,6,3,9,4,0,-3,0,-5,-5,3,9,3,0,-3,0,-1,-5,3,9,4,0,-3,0,-5,-5,3,9,3,0,-3,0,-1,-5,3,9,4,0,-3,0,-5,-5,3
74,10,7,0,0,0,2,9,0,8,4,0,-2,0,2,0,3,10,8,0,-3,0,-1,-2,3,8,4,0,-2,0,0,-3,3,9,2,0,-2,0,-2,-3,3,6,4,0,-4,0,-1,-2,3,9,2,0,-3,0,0,-1,3,9,2,0,-3,0,0,-1,3
75,9,6,1,0,0,1,10,0,9,9,1,-3,0,3,0,3,8,3,1,-3,0,1,10,3,9,1,0,-3,0,1,-3,3,9,0,0,-3,0,-1,-1,3,9,1,0,-3,0,0,-1,3,9,0,0,-3,0,-2,-2,3,9,1,0,-3,0,0,-1,3
76,8,5,1,0,0,0,8,0,8,3,1,-3,0,0,8,3,9,7,1,-3,0,-3,-3,3,8,2,1,-3,0,-5,-3,3,9,-1,0,-3,0,-2,-4,3,6,3,0,-3,0,-3,-3,3,9,-1,0,-3,0,-2,-2,3,6,3,0,-3,0,-5,-3,3
77,10,7,0,1,0,-5,11,0,9,5,0,-1,0,-1,-2,3,9,4,0,-2,0,-2,8,3,9,5,0,-2,0,-1,-4,3,7,5,0,-3,0,-2,-4,3,7,7,0,-3,0,-1,-4,3,7,5,0,-3,0,-2,-4,3,7,7,0,-3,0,-1,-4,3
78,12,11,1,3,0,0,10,0,13,5,1,0,0,2,8,3,9,7,0,0,0,2,0,3,12,4,0,0,0,-3,-2,3,12,3,0,0,0,-1,-1,3,12,4,0,0,0,-2,-1,3,12,3,0,0,0,-1,-1,3,12,4,0,0,0,-2,-1,3
79,8,7,-1,0,0,1,7,0,7,3,0,-3,0,1,7,3,9,5,0,-3,0,0,-5,3,7,7,-1,-3,0,0,-4,3,7,8,-1,-3,0,-1,-3,3,8,-1,-1,-3,0,0,-4,3,7,8,-1,-3,0,-1,-3,3,8,-1,-1,-3,0,0,-4,3
80,7,5,0,0,0,0,9,0,8,1,0,-2,0,-1,8,3,8,5,0,-3,0,-1,-1,3,5,4,0,-4,0,-3,-2,3,5,4,0,-4,0,1,-2,3,5,4,0,-4,0,-3,-2,3,5,4,0,-4,0,1,-2,3,5,4,0,-4,0,-3,-2,3
81,9,-2,2,0,0,1,9,0,9,5,2,-3,0,1,1,3,10,2,2,-3,0,2,9,3,11,-2,1,-3,0,-2,-2,3,9,5,1,-3,0,-1,-1,3,8,2,1,-3,0,-2,-1,3,7,3,1,-3,0,-1,-1,3,9,4,1,-3,0,-2,-2,3
82,7,-1,0,2,0,1,10,0,6,3,-1,-1,0,3,0,3,8,0,-1,-1,0,0,-3,3,5,3,-1,-1,0,3,9,3,5,4,-1,-1,0,0,-3,3,5,3,-1,-1,0,0,-1,3,5,4,-1,-1,0,0,-3,3,5,3,-1,-1,0,0,-1,3
